N,P,K,temperature,humidity,ph,rainfall,label
33,131,109,35.37921473049724,37.45882491758245,8.446695428814273,268.10291178398353,grapes
4,90,77,35.52904656297541,28.192053290989215,7.624494822626125,137.28820096193127,papaya
30,55,45,25.78475434109819,82.41289197195941,7.3825059853210995,288.63562465887935,maize
40,133,58,42.717828837198795,37.57638349046658,7.329294717342362,222.72859848235072,grapes
84,129,187,41.170279263557894,91.96336943771507,6.384140129448749,229.69293344540324,rice
72,101,91,22.932221929345808,88.22213173595438,7.225569381604755,70.4632921002003,coffee
19,56,91,28.136037736392563,87.72038656581563,8.658350526948944,216.82483390152407,muskmelon
17,81,48,17.390433722514246,46.55674911626575,5.859209532489515,120.40342583136561,apple
16,128,124,31.50838539485012,87.42361835473739,4.844402281491274,161.18986600786306,mango
56,60,67,21.104060171266546,43.74334878964572,6.7525140935594345,91.67612265839979,kidneybeans
122,120,190,32.7208145872983,98.81447395137793,4.4208690024187405,29.40606722770019,coconut
129,115,24,22.361634659291987,38.61105909638271,7.733823766209438,119.85413984980508,jute
60,64,121,42.776165249312854,98.30164254292184,8.539405595070523,295.33511730137076,mango
135,137,100,22.329289252707333,83.82822371775242,6.2471592218218515,95.21504246716022,apple
99,110,34,32.70725402681236,14.685950391368358,8.499295204289037,163.5279550237063,jute
63,127,117,24.65195405871912,44.93666134367546,4.500050503055924,254.09343809085058,mango
2,105,36,8.735815909147147,19.18183305340392,7.083099376867067,264.4254069387832,jute
74,65,182,26.235229320158496,94.02612855023413,7.709827124091542,288.6023641541851,watermelon
88,68,68,28.310710223980642,63.2934313032241,6.315211924116534,226.46418313400497,grapes
16,99,94,32.21419548016299,73.78820360687276,5.552674804584995,109.0210887392644,blackgram
120,60,57,36.092166313525205,83.9903763245829,6.629587757517607,273.0211705248182,blackgram
28,56,114,41.51709771945019,99.46149279589729,6.0311238019369,66.3833396750369,chickpea
81,84,148,31.31219804766246,85.84039004123903,7.767284910128167,92.51358296769693,mothbeans
43,36,27,14.15746778505477,41.996337150907394,8.246545474585409,67.8421662838998,banana
110,41,85,13.45657153684237,73.24358746666053,4.354093823931018,130.76509099249137,pomegranate
7,36,53,44.12941489538337,32.47697181874304,9.1101846400148,77.06070725140178,papaya
95,67,198,24.826227897231778,20.14093416820989,8.853163320841208,68.2792385415902,papaya
15,89,43,28.455991970013578,81.29778199425417,6.332888903052678,27.159408287291523,blackgram
102,48,113,17.59830879017365,72.3367093549904,7.110225707933418,66.46683124808447,papaya
50,111,70,21.415321219253308,72.7917233392389,4.175918520606896,150.17520263158758,banana
87,101,102,10.369195084051395,68.48254429802893,6.292810561635161,61.33646113099573,apple
74,49,167,26.299582027689784,84.40322821430523,8.531351856476844,221.53316448970662,pigeonpeas
117,108,180,28.702487752337856,90.01647095597,4.4095712207632065,283.75224610373556,muskmelon
55,8,114,19.410361640547993,31.0275753024862,6.773446582968049,99.73667611693881,coffee
109,94,41,13.384590083446394,55.36545299020191,7.97582802848262,154.83575673770775,pomegranate
27,81,192,37.35742957800193,15.246027009698825,8.782186457147436,285.22583325996123,orange
29,51,95,24.429674167853133,81.8583811021844,6.453005891896935,150.96181265315784,lentil
92,21,131,22.20928927891607,32.15668070255409,7.407368030206198,292.5229362921653,coffee
89,57,123,35.50032056316596,49.37238956491806,6.689491425420101,288.8999664489441,grapes
120,143,91,34.00096497328519,56.53131634835783,5.439752604883982,134.80471278856993,grapes
78,46,165,26.27018132818391,87.76299575311829,8.869061226157918,186.1449974401841,orange
38,139,43,30.12803601896689,24.752192907110846,9.370718889285957,146.3719775724339,coconut
2,117,141,21.78807496099885,22.639870344734703,6.456868759847889,93.89997140611116,apple
81,87,146,21.673439564894377,45.33175711899358,4.233777598157184,47.279042830418035,mungbean
88,82,184,32.506230435248845,96.27293894405018,7.032187721686351,38.08069180249173,chickpea
131,143,23,44.229691065651224,45.02497334160478,4.1521358553102825,236.37543270857216,pigeonpeas
88,24,74,43.75971089746733,21.257582659171373,8.41258461530801,114.95308965754424,cotton
103,115,198,24.91303295617376,56.4029692440946,7.133598478772593,101.53393836974084,coffee
126,128,111,30.647240053868586,69.2078350977702,7.995548692075573,164.7518443372462,coconut
91,60,47,32.9640271613431,46.5466227119188,4.699844736128364,262.3886055395909,papaya
36,66,105,41.6253278002505,44.895908475949895,7.702834615323116,35.51391963052329,jute
136,20,99,27.43458720862389,97.13428686551974,5.195929785364785,62.85396316678517,grapes
129,44,162,10.084197813331354,32.04888104719525,5.952030654962504,226.0615563769698,papaya
124,65,170,10.701877761519118,47.44565575466884,6.003532625896702,138.90341265632304,apple
89,143,127,35.862367592183816,46.56402652770349,7.341311997147739,51.143827177106324,orange
50,84,114,38.40458899591468,38.4478691013964,5.08247717166096,164.94855723694462,mango
109,111,128,36.85369172877263,93.23332771186533,5.06555879430563,250.82219058961726,mungbean
68,98,124,39.202503087665924,59.41248381945405,4.2406400581585855,89.99370915915325,coconut
78,58,193,26.882201396475168,92.21082511305457,6.963934132422024,219.83454172257788,coffee
106,143,106,20.50127306862973,39.46999480242456,6.934774442100439,192.4661820348457,coffee
72,73,156,16.910555933111034,57.843494952913076,7.105093723100109,297.3729490399045,coffee
56,60,60,34.01756392910238,90.18314639942075,3.9492322248129406,58.170106586723335,muskmelon
11,67,174,9.81009727507498,89.14123605399575,8.342497518815723,238.33285213568283,pigeonpeas
97,123,195,30.43559965337627,68.02617753624315,8.01179735411889,141.85918744898788,cotton
121,84,110,18.227009923126204,58.88174252359164,6.303829497220146,205.6741286605409,apple
13,135,134,39.58283950694624,91.45061683680179,5.833318623054825,68.16346878724029,blackgram
43,12,28,42.37117478071617,15.967503289083696,9.027627095715822,183.79287194615344,papaya
24,48,179,44.693502800628565,33.56942277070098,5.086061975829049,34.298219442417476,lentil
114,44,82,32.969539344615924,73.1199025618043,8.747012553696067,204.84921967970178,maize
90,98,72,12.779129910990623,58.477254803712405,6.234477256355062,202.25234864642374,apple
20,5,170,33.0955046501185,62.50102944446173,6.24508241802856,198.02571862231872,kidneybeans
55,131,57,24.952381140809575,17.431681272570792,8.506631938544036,124.91220265488197,lentil
0,45,77,38.47953632009163,92.9743282165376,8.023900461350998,151.77450804585015,watermelon
103,15,29,43.55166000368555,86.57149276023824,9.026114084005375,123.61131828373404,pomegranate
112,135,43,39.52535483942518,86.31618027096295,4.128080624226699,284.0543751324096,pomegranate
13,113,182,18.763565933167005,20.427679318215525,4.958190873945293,286.04011655788116,coconut
74,87,27,38.65469055193324,81.74463515677783,5.170983863470226,208.989185859956,rice
105,50,25,19.70375996939471,94.75895865596848,5.076805263728835,130.71561838687046,kidneybeans
54,49,153,19.18806069609593,88.32431061408155,8.102497323375744,209.31786493649452,cotton
90,8,125,10.749688811928952,42.46948787796148,6.4735025359541964,35.93302693237442,mango
51,12,109,12.36178445265619,33.420636489991836,5.069883512381653,38.80249558394644,mothbeans
33,136,201,12.691474132909164,41.60056351781567,5.905042822353705,24.86743371704256,papaya
122,77,90,16.94594612797492,21.161363477394552,8.551000674534176,89.34155188308593,grapes
136,101,127,44.1298011627572,89.75057755948612,8.737852978754532,130.85739016477405,pigeonpeas
64,89,163,26.532379627011395,27.813087215144304,8.821313029908058,155.2266335454645,orange
55,88,153,11.753409390546029,80.54271252411803,4.95771200103696,98.06588811694004,blackgram
13,78,56,32.011125905396014,80.78713470605358,5.05594855395492,249.9709610395516,orange
94,143,171,13.808839269778513,66.02435742072291,6.163973135466718,172.48272115214738,grapes
131,13,157,22.424777222997683,43.5603262492218,6.413179458369711,56.0312299852578,coffee
82,38,142,27.55230627296646,86.80968563202408,7.124557193488988,234.71522465010878,watermelon
28,76,90,22.409605956169834,53.07950228725538,8.189169312347932,29.316977442009797,blackgram
136,106,142,27.41536987088674,18.23899767611023,5.777532022035807,68.3838091834435,pomegranate
82,28,55,31.95523403838877,90.04911415441808,5.197661048601262,72.0225382928742,muskmelon
71,95,33,26.882571110779825,57.01091843106779,8.442718536089835,277.6971592555037,banana
32,9,194,17.300731781898534,97.12281758124023,8.434172714496277,139.87089101955854,blackgram
29,9,22,21.14468708612555,47.23458462959159,4.2326372253847655,209.09501643811555,cotton
111,109,127,30.39882849243002,90.119956257093,8.43877406741258,198.9816317333003,muskmelon
0,74,35,25.28381528224887,80.82810525376725,4.449557358861918,54.27856915347617,kidneybeans
78,59,131,42.92655090698115,22.811030771576988,7.105429915986889,205.31192246732124,mango
19,104,169,20.38884451647018,20.65789055078855,3.895195947002853,231.06120856322354,grapes
128,45,106,26.541188658091315,91.61373736375361,8.420346739847984,27.19104871966681,muskmelon
88,31,173,24.134242647415274,50.925374553469226,7.568477061145588,233.38406032112073,lentil
30,84,179,36.612419780848,41.55020963913197,4.550664615763146,195.59597279915369,banana
134,143,194,44.47813427410497,43.1448344191627,9.327230967142388,60.46630486855736,cotton
106,14,136,43.384811863833335,82.80346781049994,8.105256110169016,158.95014336187288,banana
98,103,124,36.03642779242354,72.3457218012604,5.47829711578074,195.33783517177972,pigeonpeas
89,119,81,34.93512392925835,84.22945108917531,3.8190397200589254,180.9535665965163,banana
70,115,162,33.65754791323752,19.211334661904544,8.40481337009863,31.963502959261042,mothbeans
111,123,119,27.08336528525455,25.185821039399904,6.100578910423858,236.73939391888828,coffee
56,123,57,20.30639052158555,83.15612792765955,9.045534358628004,231.1610694196215,kidneybeans
93,131,128,9.175721709683494,70.05944126320563,6.473955477883219,280.7349471134685,pigeonpeas
43,34,78,39.89156629768226,61.032723511714956,7.789403092460634,288.18027170989814,coconut
126,89,156,40.27378048084598,70.56896020239043,5.362605519096407,72.05560055418441,maize
68,12,198,16.726190960901185,16.085752499719938,5.883623911051936,154.1647684046702,jute
93,103,17,30.5349641884516,87.72161516495629,6.518133277671204,74.8289077930341,watermelon
107,94,124,20.197753203439575,78.43734776811294,3.948693830758546,259.2053045152435,blackgram
47,52,167,19.4467774111359,84.76783355650772,4.596812481735685,54.58575922769785,blackgram
88,78,126,9.837226451089245,87.02368931510055,3.933591421124147,227.44190630899325,pigeonpeas
126,100,187,20.01082685019564,50.02319888869974,7.815441124014464,103.50003043907765,pigeonpeas
65,102,30,27.36944021867606,83.87034510812396,5.259940858620059,275.83981103439993,rice
17,68,142,35.098052691122,89.28678399775342,4.90022978878201,72.69827042065621,watermelon
65,108,195,26.344319662064457,44.493110064313456,5.985374093635137,112.90939082909183,chickpea
19,35,109,39.513702900079245,34.778475271483536,3.7407174764674735,70.60252795093899,coconut
58,136,121,11.089895067735323,52.299108692582905,7.5616019825146354,228.93667321320575,pigeonpeas
97,122,177,15.096777290479759,68.3344233892105,8.825331805678132,199.66381560842404,cotton
59,81,66,41.16039062979904,80.49339213024435,8.959123720388874,139.85680938826465,pigeonpeas
23,33,139,24.71989734724565,19.144788063510184,6.425674118438454,66.86241702718114,pomegranate
119,54,188,29.07215558447112,58.64842124407234,3.735136358222814,47.43084326774493,chickpea
55,88,162,17.096972173690624,77.83112500566477,6.936466316096867,232.38535153137704,blackgram
3,27,201,31.34213039612587,33.56691365592083,6.760896363970271,297.75727518578424,coconut
112,126,204,12.731651183404033,56.518685636042136,4.97120668918829,42.50944793515899,banana
52,54,171,8.234067681577557,55.49641002537791,6.618830883565946,188.3856400012245,cotton
9,135,113,11.151133489641442,59.67929752898648,7.57340035534377,176.99461184033444,pomegranate
5,138,30,39.93349382998625,66.38980642920228,6.943677078330522,142.52897908647054,jute
58,52,152,38.7975704111911,15.801300334938922,5.289112244531988,34.16594972263232,mothbeans
72,40,79,16.665051268428314,94.30131652540945,5.14504453123683,92.33966083003898,pomegranate
44,31,26,27.950492046364946,53.37810158766163,4.955282348818461,111.67550877348982,coconut
112,61,137,22.414977505787313,40.54411299920254,5.874476003466317,156.98791198949414,apple
99,30,79,33.84545912015666,85.90153399514398,6.822960916270932,33.57912312131338,watermelon
21,41,61,10.849492420591002,45.2493150665119,9.496375279396096,101.1381658879724,banana
104,110,48,18.365526725169193,39.2258837165291,4.341541828322505,213.84606898069674,lentil
93,18,104,34.29469034375143,98.11545155440749,7.459826027352066,189.83777960215164,rice
1,140,121,43.09376818990412,96.65066063466648,5.990321334540465,201.2450156605502,maize
87,134,39,13.322053167083673,33.895854710470715,5.551037974083996,168.5208386594011,apple
121,18,37,23.56495769955152,59.57909165123074,7.167882012571129,82.40957446788336,coffee
93,78,132,41.095098681584645,55.5230240610748,4.1901701459961025,112.96213737869215,grapes
46,31,174,27.911003358279032,42.90358487642682,8.858624288335998,175.46701650743262,mothbeans
139,49,27,37.57752009315822,90.63273558123547,5.812737831142703,141.15374343712625,watermelon
76,100,177,43.356455490749696,81.84325683396622,3.5536896433355425,192.6486737565814,rice
17,39,180,34.13922773072096,69.50995097423336,9.04097982737466,283.09729425615814,pigeonpeas
78,109,95,29.82234099426963,68.39565784236042,9.03125552298698,278.5028825422615,mothbeans
105,66,115,11.863214945895816,87.78305773259979,4.008284698224809,79.35833227770846,lentil
96,17,181,18.708448366554812,82.66360925409725,8.087192179144855,157.9208519874658,rice
38,36,181,33.40548596408094,84.21223067262771,8.296040733484519,40.32700652681963,cotton
50,111,25,36.772564488867914,86.9823792557703,3.8615437452304016,49.952342367407624,muskmelon
64,45,71,41.14294901391589,42.37429207657464,4.208228451835721,192.74188729658275,orange
63,112,55,20.06971869112853,32.433718165475966,9.492682434492341,206.53306060309535,mango
26,54,191,31.742954424634377,84.21090976526962,5.231461117516181,292.8370063734668,blackgram
114,90,164,20.89262535805394,58.684400555172644,9.120209387042763,224.37414582159334,blackgram
97,19,25,34.96222207026102,98.36345086488149,4.855486303257551,207.66914838806844,rice
14,88,45,25.509278235927844,82.05719035227611,9.311352149164048,159.44340998831717,mungbean
127,96,13,36.00127968157592,20.166178450386788,8.600834777787373,250.55162441884835,mothbeans
61,108,124,36.64528311499827,50.408105749856205,5.3572005553211515,295.558069289311,lentil
110,103,10,37.74501092728644,94.20763291157371,8.49277554939535,224.8380561832792,watermelon
19,121,58,19.21378857284385,35.422509674467726,8.014916359254453,29.449512150305985,grapes
83,58,64,24.48997421032446,32.222553391381254,3.803472111000425,163.71778994467226,papaya
104,39,13,13.304701532726881,14.168733574742157,3.9612692796927513,148.63290631625287,chickpea
70,123,136,26.311100472828638,44.440829273947465,5.359845029189006,124.60755667918447,mungbean
22,94,97,10.418869296516275,92.25447660049385,5.985113734003325,33.62172305325028,apple
51,74,8,34.95316114231772,88.8786022982712,8.307694150920451,182.35846383814572,watermelon
31,137,199,11.412083600117619,95.08843646085076,6.251091235205633,295.9498816290696,lentil
69,140,191,16.28607937179008,81.32312371642662,5.603640808499056,136.47392420641245,apple
16,118,50,27.213480789627663,49.3381160998858,8.932502400496084,228.3493234863522,papaya
50,116,190,36.96985565131847,22.089594217210347,3.572299534321207,246.44818918470494,kidneybeans
25,18,126,36.36412950210443,97.23604097816566,9.075891557284804,153.7996216282474,kidneybeans
107,140,95,37.1444708832867,27.177949422857502,4.902413190851278,93.87337845536372,orange
35,8,161,29.490793592321083,85.11530515528239,5.375561604066459,33.949699982748996,maize
3,29,202,9.560367402172385,54.308913764136555,8.560851989846803,278.90814764789076,mango
82,6,42,33.95497559531515,96.8763063341618,6.531817714465575,173.87152833627903,rice
77,46,196,21.640835311999236,91.05986544548655,9.088216328090937,219.2910293251424,rice
62,97,204,29.79640698081778,97.3748309468882,5.286234376846522,98.71157584410417,papaya
118,119,30,30.093224518167602,70.07059908907809,5.593764587638357,31.052596807461285,grapes
127,122,96,26.057280519948538,80.83876814523776,6.113383849053977,34.30204640119146,coffee
40,94,14,20.349569359185153,39.251043136525524,6.3045871037999515,77.6247590260425,coffee
37,79,69,11.323300784709442,95.13762142806934,8.499769829122439,209.23796953051973,grapes
106,93,21,14.992205764521575,15.32827924977087,6.381198260056023,208.0869868101581,apple
69,67,62,31.591678013093848,98.28369222213054,8.020575273274522,49.324515006066854,blackgram
52,86,180,36.30461270872334,83.11520818154519,8.50988079617429,255.52841699080096,jute
106,95,97,35.54844605953935,37.47895615600389,9.132397448260251,74.13684596882129,blackgram
139,142,96,42.76219924668568,98.12045485579584,5.433685578249428,233.16795120643422,pomegranate
47,113,93,10.206022775668185,67.93996612614828,4.7318217360728605,166.59807491520678,banana
97,36,181,43.17841874837477,79.48734344394663,6.936339107071014,81.71527381026726,blackgram
80,112,130,17.05042933126876,70.93717809586366,4.0700179527403995,26.453021471229114,maize
65,96,150,34.95916359520835,92.2980493991549,6.48784753018787,241.36500904644925,muskmelon
124,87,9,38.170248278384776,58.971134531784514,4.861939594086566,193.79676858771455,coconut
37,129,26,9.456888666060548,43.92202996999667,6.300235309529586,178.30555340001175,banana
131,44,148,25.628850659336926,21.252346446169387,9.233183857657249,21.143458921769067,orange
124,6,95,42.703740774378005,47.47638557047003,4.945789107318306,82.90560439828897,mungbean
21,30,124,21.629037227069873,41.787416346680274,6.2677134575387425,170.83932567825102,chickpea
120,67,133,18.285515899443723,29.513617557335692,8.063032542314382,71.02459920685055,coconut
64,135,100,22.10759179560084,77.05023022307333,8.248951165014429,285.3980311539563,grapes
45,64,100,26.574698302793834,20.759150143975596,7.9016317618614345,267.99639734226884,pomegranate
105,57,150,24.466943205705583,78.83285898007777,7.783567689111834,27.394864068715506,banana
11,85,6,22.07781730180307,88.70620816317881,7.8779905857027295,35.45359376728338,mothbeans
68,60,125,17.678815052298482,99.63715672646022,4.437703751057762,220.3343078142353,pigeonpeas
107,41,188,14.65904221426412,33.326150253545606,7.086181387077122,107.38241242559896,grapes
16,34,94,28.766322612905594,95.63602328306355,7.423263908582802,286.28311391639807,chickpea
3,89,67,39.65855509521421,37.3479582082598,5.952983699092874,221.8319904995433,mango
71,46,90,35.439016731266335,22.889148514729317,6.948922535053796,188.88087717383425,blackgram
120,50,28,8.002497412923255,90.42439556472029,3.546048857353263,235.08430851245015,blackgram
67,140,62,15.869747177161944,60.20194418857289,6.099425358134179,86.19708237508293,coffee
43,101,39,35.784194377809534,96.13904745485743,3.5560289382296233,73.84646382913621,mungbean
79,33,35,35.434000347174475,64.28358727136086,5.156417220872218,161.3929682157567,grapes
80,91,139,26.24121852220595,97.02931431332061,6.780532680381127,111.3328625940316,grapes
41,80,94,40.0685929417886,65.99276773471635,5.860630179405277,200.782373649209,mothbeans
20,49,158,25.839696764585437,15.925657761549987,6.583210174723064,257.07233411937506,coffee
135,58,133,15.754790719308122,76.80432143243925,4.1065905940823395,268.51489172837023,banana
52,56,138,24.176001302573937,80.81337040564415,6.574731838252902,36.559507954453544,coffee
33,88,145,29.84479134050993,75.12184030116937,6.65795682161389,234.05239557455945,mothbeans
73,97,136,27.22383248446721,99.07084872354503,5.725517263584212,232.03726936015227,rice
36,114,191,21.01316236206916,51.40966561920396,6.616268208286621,295.8561176462643,mothbeans
57,6,82,42.80010697629974,36.29586997591895,9.43960481391963,136.38975692587502,lentil
12,43,106,15.222699412262418,69.84553457785208,7.540615408995111,250.52641058443052,kidneybeans
135,61,59,30.333475903256243,86.45297353675876,8.37537626234524,84.76045073136957,muskmelon
9,120,162,17.688805922074916,52.61700709872035,4.4100282383554354,208.46451395587542,kidneybeans
54,87,8,16.87654612111868,73.50373214061342,7.879787488522724,289.2867510252798,maize
96,16,49,12.545901273538405,28.59371053051063,5.504687071135846,135.08942758871626,mothbeans
39,48,116,14.074337546634979,35.37098431536691,7.137144748266393,52.326207394009764,pomegranate
111,122,63,21.99546872744803,17.60744828352182,8.076526312848637,179.33778825747012,cotton
40,88,75,17.165117855658046,91.68109912652562,4.159459638450474,254.37325781756752,banana
82,61,156,37.82954982320595,85.44966507951305,6.12397960154645,76.7852813845989,muskmelon
92,79,143,34.706257008878566,23.71097137768948,5.293824735113381,96.57415894997614,mothbeans
82,54,172,22.89772014819857,68.5325729552188,6.04507394724199,138.88626368335102,kidneybeans
62,107,110,21.257353652065504,97.38347480939974,5.673714103207622,74.82045033944887,apple
89,88,88,12.095506853535927,47.19016529125094,3.9689295419307005,98.79620676672397,orange
71,95,70,19.151035542962617,54.70563098724317,6.224704946821972,71.19471030970209,apple
111,120,185,33.905980524433176,30.971487751175605,7.393685750707419,129.44072686305927,mango
20,60,39,37.11777856109834,61.781593525841195,7.848767737152395,55.04795341671188,lentil
123,105,71,30.169137386950514,44.52158277320282,4.711501713483677,246.82691888170942,blackgram
42,30,16,36.39767903366395,97.17698242934492,5.664911507259982,140.90717067480406,pomegranate
76,127,171,20.673602196350004,51.5089229206543,6.612872459907303,109.21640356037037,orange
127,45,174,19.579633904639934,70.21915856750637,4.752637809986255,179.09179260939186,papaya
73,18,158,33.87880210565905,92.25500135384526,4.829198033214878,259.5330215111485,watermelon
70,37,10,16.289082212698418,75.15054093142686,8.878533792851016,46.46159469237321,maize
14,9,57,21.192759219448163,73.27780517811246,4.6217080628091995,246.12333738163687,kidneybeans
67,83,16,39.98714067522801,25.974167111877534,8.574713794617818,26.64042101319045,papaya
121,141,48,23.256747452049428,88.34193682672603,5.378894144838879,96.43756928519062,maize
106,134,99,40.525922565699794,29.332357626574975,7.926355607809076,27.061411000513964,pomegranate
118,32,120,21.1534077013874,16.5657682166832,6.027413272107536,95.55461068833245,coffee
18,23,131,31.92579576944879,90.04182409296786,5.163932606156682,251.29427859035852,orange
4,27,201,33.07354514142138,90.38544522915878,8.630978775939221,66.74438686072055,maize
68,17,13,34.49188070030128,75.04041587221474,7.067993153678719,119.3261761060141,papaya
9,109,110,22.746253777220335,79.7130506891581,5.897051559722999,252.2957546647959,mango
86,67,150,27.53787284188936,91.93089938163041,4.127641148339293,185.98517783823118,watermelon
56,49,124,32.201477943149165,38.91639786712588,9.423768289977566,284.150705457404,kidneybeans
10,102,159,25.434546941460656,91.7691206688286,7.959181719426929,25.697225078108872,muskmelon
92,94,48,36.021097336292456,90.69293323523206,5.463939823063116,264.4507403350659,rice
83,102,96,16.721384110235597,50.51816673672636,5.206337866464575,214.99610957616315,jute
1,144,190,11.431577113012906,67.31805694867508,5.5805852332492725,194.8994205600099,grapes
41,22,135,14.30910526615322,70.70246485662453,7.794705819677093,67.70712122979835,cotton
50,137,171,17.132275466262946,28.46796214739016,7.54399656173649,136.9916306358467,kidneybeans
51,139,193,39.86621163472677,28.66915357573253,5.660913988730529,39.988655872119224,cotton
132,65,195,28.713183485757153,85.98849529266613,6.543062964611458,144.93654414441215,watermelon
139,107,13,20.807932813662333,46.8155174559567,7.912607729421431,66.809615728469,mungbean
4,8,183,13.870625108283248,25.890425456148193,7.188626078879654,230.42280106206414,chickpea
56,66,191,26.223642684890248,50.2035799937586,7.450631864667171,170.82364256738865,coffee
125,118,202,9.095675899253317,28.218154539945584,7.262090789513362,170.552051083007,mango
106,17,110,30.77082032429733,82.4958445702546,5.729296333132585,134.0456125279439,mungbean
19,66,177,13.59621970522974,86.06086253220671,6.445192419459309,150.57211123619257,apple
126,109,157,35.58030814408711,20.534433286135368,3.905757965826035,62.5675414175145,mungbean
67,70,176,29.389586444336956,45.67052308612162,3.9177352293516026,184.3057272766368,chickpea
33,51,122,39.67902758802414,16.43697722608737,6.4379036526077895,284.7752744467165,maize
107,19,146,9.985172423373632,21.183038631543425,7.691366150811482,72.98475988259281,banana
45,138,157,43.00146768223394,28.24121375474138,3.6540222193787253,214.00420185297233,chickpea
98,59,173,35.42491095908266,95.52199859379965,8.972120024887818,195.01873921392476,rice
133,63,94,26.7248956243599,85.16839571539951,7.347804867540931,93.26536306290659,cotton
114,128,186,26.757799807321735,90.0842833851447,3.754155455863354,79.02538645020262,maize
43,66,119,37.873782584069275,81.51585292954847,4.27879880488004,130.43204784685133,banana
120,116,70,16.779269152489313,74.99697960601755,7.0034233132741175,145.0799454250565,coffee
63,69,12,27.37044302107174,98.5941870234596,5.810214169422481,286.01069594307273,kidneybeans
27,20,46,31.708569036674078,92.39659294466676,6.001577193221069,222.18749346042597,watermelon
79,92,7,19.518486302780513,46.669504999164445,6.108582453211855,263.0129439224721,coffee
65,47,194,11.435551073069627,37.971258127711614,7.813425580085313,134.4723181619655,grapes
75,141,48,26.25298768589545,80.18705276790362,3.718470370895706,182.26603211921815,rice
41,73,114,43.572720434129,45.85433096504686,4.671679810086153,164.7215373327271,coconut
69,130,54,40.94597493267206,54.31016500894602,4.6740862984495255,45.86881826005705,coconut
76,128,133,8.551180675089649,93.13647953412524,5.60903128285266,31.431887259635058,pomegranate
61,137,48,36.04641031047014,80.7160690342787,5.296562888761712,213.16549430305383,rice
114,30,141,27.74992782677324,88.34411830624032,6.490130553803789,248.59473546443624,muskmelon
72,108,107,24.274255553294452,94.49333539334346,7.255255836119445,258.36621048728637,rice
99,50,189,17.87759178374516,33.83898253768457,7.243298930744268,162.04377007505718,cotton
70,17,149,38.008588847617965,55.59750814269021,4.3760912889380865,149.33743246833396,mothbeans
1,66,24,43.43583522846886,45.134109309765726,3.7785866280340348,289.7508149931702,lentil
9,114,32,21.224300214961147,62.7967476125675,6.709141217987676,131.5598845188063,mungbean
124,83,89,35.26102566094657,91.36620415266964,4.17149489730153,193.38628795840353,watermelon
25,11,38,38.574540320671005,90.49218166402511,6.977398975723335,106.98486506486037,coconut
51,64,81,27.545664907947263,97.55996597434817,8.396548713533363,237.19506588151933,papaya
78,63,159,9.606910901309636,16.600461563970256,9.382860600666351,51.82609009407355,orange
87,91,143,39.990299915676644,29.374511363525443,8.899693245428363,62.11942167358666,banana
18,138,120,9.811941218564275,21.45418529787059,8.3104872125224,273.3655190611934,orange
35,87,98,11.405794863722502,88.65120605765372,4.0408240835320335,85.66203160494497,kidneybeans
34,133,178,27.381863685389757,73.08112302010773,8.230890700075722,213.22537050938197,lentil
109,138,193,17.338961654040574,58.66146457823915,5.284011271052588,92.7851404454015,mungbean
102,122,126,32.35996251725158,86.16880216348196,6.785858078215087,196.86358407217512,watermelon
8,32,59,14.258957059822611,20.411509826974697,5.309623449046874,30.283251094416606,pigeonpeas
125,7,191,21.78392726982727,48.976842503574034,5.754856816528687,205.20265688700428,jute
83,9,195,9.812840760244905,64.1925797499157,4.698284396795387,21.900522052215194,blackgram
135,73,9,42.87199947731542,64.98078871564526,4.021974935243842,80.55519117086126,chickpea
91,72,32,37.58194572406569,82.16372970842957,7.687920823898376,266.32309710413614,orange
11,105,8,19.872905810429177,58.047687527670526,7.9637128923172735,130.06919588382868,pigeonpeas
71,47,106,38.234897313374425,83.22057134239856,6.875312697186468,188.93940097909365,rice
125,137,158,44.30271210939299,34.9178486496852,9.24142506072648,163.20045749606786,kidneybeans
6,14,171,35.665326434380034,70.38395146666159,4.532648374929433,50.118521604321025,mothbeans
30,8,113,16.892966977650484,82.36090467870739,4.6930925936478864,89.29752797358002,banana
114,65,104,39.31213106628857,86.41009642238545,9.290287398460148,126.54929357084262,muskmelon
6,26,76,17.125947744388625,81.02301959942406,5.76414850739177,21.981445786356687,lentil
72,76,137,25.472519235272717,38.663876328124125,9.420363035817132,89.45393596039602,jute
1,32,143,31.10917525325288,90.4810023432732,6.000949660724608,206.56719357079686,muskmelon
137,69,69,20.570249660299424,15.55230546597107,8.612953960368705,230.16331411557647,maize
22,74,166,20.56543732711681,42.540270497269034,8.870076539758774,25.275369757936325,kidneybeans
50,135,59,23.545546775397376,40.206930850341934,4.061353171012387,51.78397597458287,cotton
61,98,179,18.688179988883643,89.97798441963998,6.069970852403845,67.7390810966704,grapes
108,100,97,36.62177069532572,71.72190141724018,5.809523267365481,50.54166253355986,grapes
118,23,16,38.350851018696076,99.79687955848283,4.6880522689586535,77.78453577247224,mothbeans
8,138,133,14.340209703541252,86.9880981097578,6.009229649690704,58.030950635473474,chickpea
62,32,150,24.677147794143863,58.990588218087034,8.382448897231393,153.0243015308672,chickpea
14,24,24,11.075688192803163,58.86664802499649,6.976170105397085,162.27951159901207,kidneybeans
44,114,24,32.64287613313189,66.86204151004941,7.294373694072702,82.49370309290367,pigeonpeas
